hgnc_symbol,hgnc_id,go_name,go_id,go_domain,ncon_gene,ncon_go,global_padj,gene_padj,pval,sim,sem_sim,cilow_global_padj,ciupp_global_padj,cilow_gene_padj,ciupp_gene_padj,cilow_pval,ciupp_pval
UBE2B,12473,histone ubiquitination,GO:0016574,biological process,29,7,4.188e-02,8.246e-03,6.034e-04,9.679e-01,1.205e-02,2.750e-02,6.378e-02,7.005e-04,9.707e-02,2.543e-05,1.432e-02
UBE2B,12473,protein autoubiquitination,GO:0051865,biological process,29,2,5.370e-02,2.443e-02,3.878e-03,9.464e-01,9.966e-03,5.015e-02,5.751e-02,1.738e-02,3.433e-02,1.361e-03,1.105e-02
UBE2B,12473,protein monoubiquitination,GO:0006513,biological process,29,3,5.370e-02,2.509e-02,5.399e-03,9.361e-01,1.107e-02,5.015e-02,5.751e-02,1.880e-02,3.349e-02,2.203e-03,1.323e-02
UBE2B,12473,protein polyubiquitination,GO:0000209,biological process,29,13,5.370e-02,2.880e-02,6.723e-03,9.334e-01,2.263e-03,5.015e-02,5.751e-02,2.734e-02,3.034e-02,5.889e-03,7.675e-03
UBE2B,12473,protein K48-linked ubiquitination,GO:0070936,biological process,29,3,5.370e-02,2.880e-02,7.880e-03,9.255e-01,6.105e-03,5.015e-02,5.751e-02,2.734e-02,3.034e-02,5.927e-03,1.048e-02
UBE2B,12473,protein K11-linked ubiquitination,GO:0070979,biological process,29,3,5.370e-02,2.880e-02,8.166e-03,9.239e-01,5.844e-03,5.015e-02,5.751e-02,2.734e-02,3.034e-02,6.282e-03,1.061e-02
UBE2B,12473,protein ubiquitination,GO:0016567,biological process,29,8,5.370e-02,2.882e-02,9.384e-03,9.174e-01,3.093e-03,5.015e-02,5.751e-02,2.732e-02,3.041e-02,8.199e-03,1.074e-02
UBE2B,12473,ubiquitin conjugating enzyme activity,GO:0061631,molecular function,29,4,5.370e-02,2.896e-02,1.103e-02,9.071e-01,4.471e-03,5.015e-02,5.751e-02,2.737e-02,3.064e-02,9.480e-03,1.282e-02
UBE2B,12473,histone H2A ubiquitination,GO:0033522,biological process,29,6,5.370e-02,2.933e-02,1.220e-02,8.930e-01,1.661e-02,5.015e-02,5.751e-02,2.705e-02,3.181e-02,8.171e-03,1.822e-02
UBE2B,12473,ubiquitin-dependent protein catabolic process,GO:0006511,biological process,29,6,5.370e-02,2.987e-02,1.029e-02,9.106e-01,7.215e-03,5.015e-02,5.751e-02,2.840e-02,3.143e-02,8.048e-03,1.316e-02
UBE2B,12473,DNA repair,GO:0006281,biological process,29,19,5.370e-02,2.993e-02,1.227e-02,8.882e-01,2.059e-02,5.015e-02,5.751e-02,2.860e-02,3.131e-02,6.974e-03,2.158e-02
UBE2B,12473,protein K63-linked ubiquitination,GO:0070534,biological process,29,3,5.370e-02,3.001e-02,1.336e-02,8.919e-01,3.716e-03,5.015e-02,5.751e-02,2.863e-02,3.146e-02,1.217e-02,1.467e-02
UBE2B,12473,proteasome-mediated ubiquitin-dependent protein catabolic process,GO:0043161,biological process,29,15,5.370e-02,3.040e-02,1.730e-02,8.594e-01,5.837e-03,5.015e-02,5.751e-02,2.858e-02,3.234e-02,1.584e-02,1.889e-02
UBE2B,12473,postreplication repair,GO:0006301,biological process,29,4,5.370e-02,3.040e-02,1.814e-02,8.517e-01,2.616e-03,5.015e-02,5.751e-02,2.858e-02,3.234e-02,1.746e-02,1.885e-02
UBE2B,12473,cellular response to DNA damage stimulus,GO:0006974,biological process,29,12,5.370e-02,3.049e-02,1.307e-02,8.657e-01,3.191e-02,5.015e-02,5.751e-02,2.609e-02,3.564e-02,5.193e-03,3.291e-02
UBE2B,12473,ubiquitin protein ligase binding,GO:0031625,molecular function,29,8,5.370e-02,3.182e-02,2.023e-02,8.332e-01,1.696e-02,5.015e-02,5.751e-02,2.820e-02,3.591e-02,1.589e-02,2.576e-02
UBE2B,12473,HULC complex,GO:0033503,cellular component,29,3,5.370e-02,3.366e-02,2.213e-02,8.178e-01,1.433e-02,5.015e-02,5.751e-02,2.858e-02,3.965e-02,1.812e-02,2.702e-02
UBE2B,12473,ubiquitin-protein transferase activity,GO:0004842,molecular function,29,6,5.438e-02,3.601e-02,2.582e-02,7.918e-01,3.838e-03,5.006e-02,5.908e-02,3.323e-02,3.903e-02,2.439e-02,2.734e-02
UBE2B,12473,protein stabilization,GO:0050821,biological process,29,3,5.587e-02,3.595e-02,2.267e-02,8.153e-01,3.511e-02,5.125e-02,6.091e-02,2.471e-02,5.230e-02,1.333e-02,3.853e-02
UBE2B,12473,replication fork,GO:0005657,cellular component,29,4,6.250e-02,4.327e-02,3.472e-02,7.488e-01,3.268e-02,5.634e-02,6.935e-02,2.877e-02,6.509e-02,2.089e-02,5.769e-02
UBE2B,12473,response to UV,GO:0009411,biological process,29,9,6.341e-02,4.901e-02,4.040e-02,7.244e-01,1.201e-02,5.915e-02,6.796e-02,4.141e-02,5.799e-02,3.311e-02,4.930e-02
UBE2B,12473,nucleus,GO:0005634,cellular component,29,31,7.498e-02,6.368e-02,5.508e-02,6.791e-01,2.062e-02,6.102e-02,9.215e-02,4.705e-02,8.621e-02,3.935e-02,7.710e-02
UBE2B,12473,cytoplasm,GO:0005737,cellular component,29,25,7.967e-02,6.553e-02,6.005e-02,6.662e-01,2.320e-02,6.446e-02,9.849e-02,4.771e-02,9.000e-02,4.124e-02,8.745e-02
UBE2B,12473,protein binding,GO:0005515,molecular function,29,180,8.087e-02,6.696e-02,6.149e-02,6.629e-01,1.905e-02,6.660e-02,9.819e-02,5.154e-02,8.700e-02,4.515e-02,8.376e-02
UBE2B,12473,response to drug,GO:0042493,biological process,29,13,8.239e-02,6.992e-02,6.266e-02,6.601e-01,2.229e-02,6.674e-02,1.017e-01,4.979e-02,9.819e-02,4.355e-02,9.016e-02
UBE2B,12473,negative regulation of cAMP-mediated signaling,GO:0043951,biological process,29,3,1.111e-01,9.560e-02,9.560e-02,5.950e-01,1.579e-02,9.413e-02,1.311e-01,7.554e-02,1.210e-01,7.554e-02,1.210e-01
MT-ND5,7461,mitochondrial respiratory chain complex I,GO:0005747,cellular component,8,7,5.370e-02,1.321e-02,6.150e-03,9.342e-01,7.766e-03,5.015e-02,5.751e-02,1.052e-02,1.658e-02,3.530e-03,1.072e-02
MT-ND5,7461,electron transport coupled proton transport,GO:0015990,biological process,8,2,5.370e-02,1.683e-02,1.471e-02,8.726e-01,2.243e-02,5.015e-02,5.751e-02,1.314e-02,2.157e-02,9.457e-03,2.287e-02
MT-ND5,7461,NADH dehydrogenase activity,GO:0003954,molecular function,8,3,5.370e-02,1.831e-02,1.658e-02,8.570e-01,2.083e-02,5.015e-02,5.751e-02,1.466e-02,2.287e-02,1.108e-02,2.480e-02
DAP,2672,"negative regulation of transcription, DNA-templated",GO:0045892,biological process,8,25,5.391e-02,6.339e-02,1.609e-02,8.479e-01,3.482e-02,5.045e-02,5.762e-02,3.225e-02,1.246e-01,7.513e-03,3.445e-02
DAP,2672,negative regulation of autophagy,GO:0010507,biological process,8,7,6.062e-02,7.186e-02,3.694e-02,7.382e-01,2.626e-02,4.697e-02,7.823e-02,3.251e-02,1.588e-01,2.406e-02,5.672e-02
DAP,2672,cellular response to amino acid starvation,GO:0034198,biological process,8,5,6.224e-02,7.440e-02,3.734e-02,7.365e-01,2.451e-02,5.237e-02,7.398e-02,3.609e-02,1.534e-01,2.494e-02,5.590e-02
DAP,2672,negative regulation of NF-kappaB transcription factor activity,GO:0032088,biological process,8,3,6.718e-02,7.186e-02,4.068e-02,7.239e-01,5.106e-02,4.210e-02,1.072e-01,3.251e-02,1.588e-01,1.800e-02,9.195e-02
DAP,2672,death domain binding,GO:0070513,molecular function,8,3,7.972e-02,7.981e-02,5.313e-02,6.853e-01,5.410e-02,5.300e-02,1.199e-01,3.527e-02,1.806e-01,2.246e-02,1.257e-01
DAP,2672,activation of cysteine-type endopeptidase activity involved in apoptotic process,GO:0006919,biological process,8,3,9.096e-02,8.404e-02,7.084e-02,6.391e-01,4.609e-02,5.422e-02,1.526e-01,3.443e-02,2.051e-01,3.436e-02,1.461e-01
DAP,2672,apoptotic signaling pathway,GO:0097190,biological process,8,6,1.111e-01,9.600e-02,8.791e-02,6.021e-01,6.499e-02,5.491e-02,2.247e-01,3.638e-02,2.533e-01,3.210e-02,2.407e-01
DAP,2672,apoptotic process,GO:0006915,biological process,8,20,1.115e-01,9.568e-02,8.821e-02,5.975e-01,7.974e-02,4.566e-02,2.724e-01,3.182e-02,2.877e-01,2.760e-02,2.819e-01
UQCR10,30863,"mitochondrial electron transport, ubiquinol to cytochrome c",GO:0006122,biological process,4,3,5.370e-02,2.902e-02,9.674e-03,9.146e-01,7.105e-03,5.015e-02,5.751e-02,2.195e-02,3.837e-02,7.316e-03,1.279e-02
UQCR10,30863,aerobic respiration,GO:0009060,biological process,4,11,6.409e-02,4.673e-02,4.082e-02,7.231e-01,2.451e-02,5.164e-02,7.956e-02,3.070e-02,7.112e-02,2.729e-02,6.106e-02
UQCR10,30863,mitochondrial respiratory chain complex III,GO:0005750,cellular component,4,3,6.418e-02,4.369e-02,3.778e-02,7.354e-01,4.379e-02,4.366e-02,9.434e-02,2.496e-02,7.648e-02,1.862e-02,7.664e-02
CD63,1692,late endosome membrane,GO:0031902,cellular component,23,3,5.370e-02,7.779e-02,8.500e-03,9.200e-01,9.959e-03,5.015e-02,5.751e-02,6.013e-02,1.006e-01,5.195e-03,1.391e-02
CD63,1692,positive regulation of integrin-mediated signaling pathway,GO:2001046,biological process,23,3,5.370e-02,7.779e-02,1.022e-02,9.088e-01,1.214e-02,5.015e-02,5.751e-02,6.013e-02,1.006e-01,6.813e-03,1.532e-02
CD63,1692,intrinsic component of plasma membrane,GO:0031226,cellular component,23,8,5.370e-02,7.779e-02,1.381e-02,8.801e-01,2.080e-02,5.015e-02,5.751e-02,6.013e-02,1.006e-01,9.278e-03,2.057e-02
CD63,1692,multivesicular body membrane,GO:0032585,cellular component,23,2,5.370e-02,7.779e-02,1.813e-02,8.515e-01,7.518e-03,5.015e-02,5.751e-02,6.013e-02,1.006e-01,1.631e-02,2.015e-02
CD63,1692,"multivesicular body, internal vesicle",GO:0097487,cellular component,23,2,5.431e-02,7.779e-02,2.601e-02,7.905e-01,4.730e-03,5.012e-02,5.886e-02,6.013e-02,1.006e-01,2.423e-02,2.791e-02
CD63,1692,integral component of plasma membrane,GO:0005887,cellular component,23,10,5.464e-02,7.779e-02,2.395e-02,8.052e-01,1.675e-02,5.186e-02,5.756e-02,6.013e-02,1.006e-01,1.867e-02,3.073e-02
CD63,1692,regulation of potassium ion transmembrane transport,GO:1901379,biological process,23,8,5.516e-02,7.779e-02,2.810e-02,7.789e-01,8.216e-03,5.019e-02,6.061e-02,6.013e-02,1.006e-01,2.477e-02,3.187e-02
CD63,1692,cell surface,GO:0009986,cellular component,23,4,5.738e-02,7.928e-02,2.566e-02,7.955e-01,3.663e-02,5.202e-02,6.329e-02,5.905e-02,1.064e-01,1.468e-02,4.485e-02
CD63,1692,extracellular exosome,GO:0070062,cellular component,23,24,6.285e-02,8.380e-02,3.640e-02,7.408e-01,2.808e-02,5.721e-02,6.905e-02,6.458e-02,1.087e-01,2.330e-02,5.686e-02
CD63,1692,pigment granule maturation,GO:0048757,biological process,23,3,6.346e-02,8.323e-02,3.857e-02,7.319e-01,2.320e-02,5.804e-02,6.938e-02,6.401e-02,1.082e-01,2.646e-02,5.623e-02
CD63,1692,extracellular space,GO:0005615,cellular component,23,23,6.531e-02,8.323e-02,4.319e-02,7.147e-01,1.813e-02,5.664e-02,7.531e-02,6.401e-02,1.082e-01,3.200e-02,5.829e-02
CD63,1692,cell migration,GO:0016477,biological process,23,36,6.622e-02,8.271e-02,3.876e-02,7.330e-01,4.292e-02,5.154e-02,8.509e-02,6.371e-02,1.074e-01,1.972e-02,7.619e-02
CD63,1692,endosome to melanosome transport,GO:0035646,biological process,23,2,6.778e-02,8.799e-02,4.655e-02,7.041e-01,2.436e-02,5.305e-02,8.661e-02,7.057e-02,1.097e-01,3.121e-02,6.944e-02
CD63,1692,nucleoplasm,GO:0005654,cellular component,23,13,7.896e-02,8.380e-02,5.769e-02,6.719e-01,3.135e-02,6.061e-02,1.029e-01,6.458e-02,1.087e-01,3.468e-02,9.597e-02
CD63,1692,endosome membrane,GO:0010008,cellular component,23,9,7.958e-02,9.134e-02,6.095e-02,6.647e-01,7.408e-03,7.269e-02,8.713e-02,7.768e-02,1.074e-01,5.405e-02,6.872e-02
CD63,1692,lysosomal membrane,GO:0005765,cellular component,23,7,8.422e-02,9.134e-02,6.584e-02,6.527e-01,1.860e-02,6.965e-02,1.018e-01,7.768e-02,1.074e-01,4.905e-02,8.838e-02
CD63,1692,intracellular membrane-bounded organelle,GO:0043231,cellular component,23,46,9.138e-02,9.435e-02,7.487e-02,6.336e-01,1.244e-02,7.962e-02,1.049e-01,8.047e-02,1.106e-01,6.159e-02,9.101e-02
CD63,1692,protein binding,GO:0005515,molecular function,23,180,9.402e-02,9.560e-02,7.502e-02,6.320e-01,2.962e-02,6.975e-02,1.267e-01,7.505e-02,1.218e-01,4.691e-02,1.200e-01
CD63,1692,endosome lumen,GO:0031904,cellular component,23,7,9.413e-02,9.876e-02,7.746e-02,6.280e-01,1.987e-02,7.383e-02,1.200e-01,8.131e-02,1.199e-01,5.681e-02,1.056e-01
CD63,1692,cell-matrix adhesion,GO:0007160,biological process,23,9,1.205e-01,1.157e-01,1.054e-01,5.784e-01,2.484e-02,9.021e-02,1.611e-01,8.528e-02,1.569e-01,7.361e-02,1.509e-01
CD63,1692,cellular protein localization,GO:0034613,biological process,23,23,1.260e-01,1.250e-01,1.111e-01,5.690e-01,2.961e-02,8.774e-02,1.809e-01,9.549e-02,1.636e-01,7.294e-02,1.691e-01
CD63,1692,regulation of vascular endothelial growth factor signaling pathway,GO:1900746,biological process,23,5,1.398e-01,1.352e-01,1.231e-01,5.482e-01,5.276e-02,7.596e-02,2.572e-01,7.346e-02,2.490e-01,6.038e-02,2.511e-01
CD63,1692,positive regulation of receptor internalization,GO:0002092,biological process,23,6,1.478e-01,1.413e-01,1.351e-01,5.371e-01,4.372e-03,1.379e-01,1.584e-01,1.399e-01,1.427e-01,1.272e-01,1.434e-01
PPP1R37,27607,protein binding,GO:0005515,molecular function,2,180,4.241e-01,7.318e-01,4.190e-01,3.022e-01,6.040e-03,3.999e-01,4.497e-01,6.521e-01,8.212e-01,3.960e-01,4.434e-01
PPP1R37,27607,negative regulation of phosphatase activity,GO:0010923,biological process,2,9,7.480e-01,7.461e-01,7.461e-01,1.116e-01,2.888e-02,6.444e-01,8.682e-01,6.420e-01,8.672e-01,6.420e-01,8.672e-01
CENPE,1856,mitotic spindle midzone,GO:1990023,cellular component,33,2,5.370e-02,4.784e-02,6.747e-03,9.334e-01,1.165e-03,5.015e-02,5.751e-02,4.369e-02,5.239e-02,6.302e-03,7.224e-03
CENPE,1856,lateral attachment of mitotic spindle microtubules to kinetochore,GO:0099607,biological process,33,2,5.370e-02,4.784e-02,8.436e-03,9.230e-01,3.419e-03,5.015e-02,5.751e-02,4.369e-02,5.239e-02,7.107e-03,1.001e-02
CENPE,1856,"condensed chromosome, centromeric region",GO:0000779,cellular component,33,2,5.370e-02,4.784e-02,1.023e-02,9.097e-01,1.034e-02,5.015e-02,5.751e-02,4.369e-02,5.239e-02,7.210e-03,1.452e-02
CENPE,1856,microtubule binding,GO:0008017,molecular function,33,6,5.370e-02,4.784e-02,1.044e-02,9.075e-01,1.067e-02,5.015e-02,5.751e-02,4.369e-02,5.239e-02,6.934e-03,1.571e-02
CENPE,1856,metaphase plate congression,GO:0051310,biological process,33,5,5.370e-02,4.784e-02,1.560e-02,8.748e-01,1.200e-03,5.015e-02,5.751e-02,4.369e-02,5.239e-02,1.527e-02,1.595e-02
CENPE,1856,microtubule cytoskeleton,GO:0015630,cellular component,33,3,5.370e-02,4.784e-02,1.640e-02,8.675e-01,5.258e-03,5.015e-02,5.751e-02,4.369e-02,5.239e-02,1.503e-02,1.790e-02
CENPE,1856,"chromosome, centromeric region",GO:0000775,cellular component,33,3,5.370e-02,4.784e-02,1.452e-02,8.673e-01,3.219e-02,5.015e-02,5.751e-02,4.369e-02,5.239e-02,7.735e-03,2.725e-02
CENPE,1856,spindle midzone,GO:0051233,cellular component,33,5,5.370e-02,4.784e-02,1.765e-02,8.563e-01,3.624e-03,5.015e-02,5.751e-02,4.369e-02,5.239e-02,1.674e-02,1.860e-02
CENPE,1856,mitotic metaphase plate congression,GO:0007080,biological process,33,3,5.370e-02,4.784e-02,1.823e-02,8.507e-01,5.199e-03,5.015e-02,5.751e-02,4.369e-02,5.239e-02,1.697e-02,1.957e-02
CENPE,1856,regulation of mitotic metaphase/anaphase transition,GO:0030071,biological process,33,8,5.370e-02,4.784e-02,1.985e-02,8.363e-01,1.951e-02,5.015e-02,5.751e-02,4.369e-02,5.239e-02,1.501e-02,2.624e-02
CENPE,1856,microtubule plus-end directed mitotic chromosome migration,GO:0099606,biological process,33,4,5.370e-02,4.784e-02,2.012e-02,8.339e-01,1.091e-02,5.015e-02,5.751e-02,4.369e-02,5.239e-02,1.727e-02,2.344e-02
CENPE,1856,kinetochore,GO:0000776,cellular component,33,4,5.370e-02,4.784e-02,2.141e-02,8.231e-01,7.211e-03,5.015e-02,5.751e-02,4.369e-02,5.239e-02,1.935e-02,2.368e-02
CENPE,1856,attachment of mitotic spindle microtubules to kinetochore,GO:0051315,biological process,33,5,5.370e-02,4.784e-02,2.173e-02,8.206e-01,1.303e-02,5.015e-02,5.751e-02,4.369e-02,5.239e-02,1.809e-02,2.609e-02
CENPE,1856,membrane,GO:0016020,cellular component,33,35,5.417e-02,4.784e-02,2.418e-02,8.026e-01,6.351e-03,4.975e-02,5.899e-02,4.369e-02,5.239e-02,2.201e-02,2.657e-02
CENPE,1856,microtubule-based movement,GO:0007018,biological process,33,11,5.469e-02,4.784e-02,2.544e-02,7.952e-01,1.510e-02,4.931e-02,6.066e-02,4.369e-02,5.239e-02,2.034e-02,3.182e-02
CENPE,1856,midbody,GO:0030496,cellular component,33,3,5.469e-02,4.784e-02,2.594e-02,7.920e-01,1.443e-02,4.931e-02,6.066e-02,4.369e-02,5.239e-02,2.089e-02,3.220e-02
CENPE,1856,microtubule,GO:0005874,cellular component,33,9,5.512e-02,5.070e-02,2.683e-02,7.870e-01,1.976e-02,5.288e-02,5.746e-02,4.504e-02,5.707e-02,2.001e-02,3.597e-02
CENPE,1856,kinetochore assembly,GO:0051382,biological process,33,4,5.643e-02,4.895e-02,2.427e-02,8.030e-01,3.354e-02,5.260e-02,6.055e-02,4.274e-02,5.606e-02,1.463e-02,4.024e-02
CENPE,1856,mitotic chromosome movement towards spindle pole,GO:0007079,biological process,33,3,5.736e-02,5.070e-02,3.248e-02,7.567e-01,6.768e-03,5.377e-02,6.119e-02,4.504e-02,5.707e-02,2.916e-02,3.617e-02
CENPE,1856,chromosome segregation,GO:0007059,biological process,33,3,5.745e-02,5.081e-02,2.946e-02,7.732e-01,2.827e-02,5.496e-02,6.007e-02,4.513e-02,5.720e-02,1.923e-02,4.513e-02
CENPE,1856,"ATP-dependent microtubule motor activity, plus-end-directed",GO:0008574,molecular function,33,2,5.943e-02,5.305e-02,3.671e-02,7.383e-01,8.420e-03,5.432e-02,6.502e-02,5.009e-02,5.618e-02,3.204e-02,4.206e-02
CENPE,1856,kinetochore microtubule,GO:0005828,cellular component,33,3,6.351e-02,5.309e-02,3.952e-02,7.279e-01,1.946e-02,5.780e-02,6.978e-02,4.364e-02,6.460e-02,2.871e-02,5.440e-02
CENPE,1856,positive regulation of protein kinase activity,GO:0045860,biological process,33,11,6.487e-02,5.417e-02,3.883e-02,7.310e-01,3.599e-02,4.889e-02,8.606e-02,3.878e-02,7.568e-02,2.162e-02,6.975e-02
CENPE,1856,mitotic spindle organization,GO:0007052,biological process,33,8,6.627e-02,5.615e-02,4.245e-02,7.173e-01,3.098e-02,5.054e-02,8.688e-02,4.137e-02,7.623e-02,2.548e-02,7.074e-02
CENPE,1856,microtubule motor activity,GO:0003777,molecular function,33,3,6.861e-02,5.969e-02,4.728e-02,7.017e-01,1.334e-02,5.830e-02,8.075e-02,5.120e-02,6.957e-02,3.783e-02,5.910e-02
CENPE,1856,nucleoplasm,GO:0005654,cellular component,33,13,7.196e-02,6.287e-02,5.191e-02,6.881e-01,1.472e-02,6.012e-02,8.613e-02,5.166e-02,7.650e-02,4.071e-02,6.619e-02
CENPE,1856,cytosol,GO:0005829,cellular component,33,19,7.375e-02,6.418e-02,5.434e-02,6.814e-01,1.571e-02,6.095e-02,8.923e-02,5.339e-02,7.716e-02,4.193e-02,7.043e-02
CENPE,1856,chromosome,GO:0005694,cellular component,33,8,7.687e-02,6.596e-02,5.673e-02,6.753e-01,1.434e-02,6.692e-02,8.830e-02,5.394e-02,8.067e-02,4.480e-02,7.183e-02
CENPE,1856,mitotic cell cycle,GO:0000278,biological process,33,7,7.904e-02,6.921e-02,5.893e-02,6.684e-01,3.191e-02,5.646e-02,1.107e-01,4.935e-02,9.707e-02,3.522e-02,9.863e-02
CENPE,1856,nucleus,GO:0005634,cellular component,33,31,8.694e-02,7.808e-02,6.908e-02,6.452e-01,2.434e-02,6.440e-02,1.174e-01,5.776e-02,1.056e-01,4.703e-02,1.014e-01
CENPE,1856,protein binding,GO:0005515,molecular function,33,180,1.173e-01,1.057e-01,1.019e-01,5.839e-01,2.547e-02,8.557e-02,1.608e-01,7.523e-02,1.486e-01,6.996e-02,1.483e-01
CENPE,1856,kinetochore binding,GO:0043515,molecular function,33,2,1.319e-01,1.199e-01,1.174e-01,5.583e-01,4.189e-02,7.968e-02,2.182e-01,6.865e-02,2.093e-01,6.586e-02,2.091e-01
RPL34,10340,cytosolic large ribosomal subunit,GO:0022625,cellular component,9,5,5.370e-02,1.644e-02,4.746e-03,9.421e-01,9.049e-03,5.015e-02,5.751e-02,9.023e-03,2.996e-02,2.216e-03,1.017e-02
RPL34,10340,extracellular exosome,GO:0070062,cellular component,9,24,5.370e-02,2.261e-02,1.444e-02,8.799e-01,1.407e-02,5.015e-02,5.751e-02,1.622e-02,3.151e-02,1.109e-02,1.880e-02
RPL34,10340,cadherin binding,GO:0045296,molecular function,9,5,5.392e-02,2.261e-02,1.646e-02,8.603e-01,2.263e-02,4.997e-02,5.818e-02,1.622e-02,3.151e-02,1.128e-02,2.402e-02
RPL34,10340,protein binding,GO:0005515,molecular function,9,180,5.579e-02,2.864e-02,2.864e-02,7.765e-01,1.955e-02,4.883e-02,6.375e-02,2.108e-02,3.891e-02,2.108e-02,3.891e-02
SPOP,11254,protein polyubiquitination,GO:0000209,biological process,11,13,5.370e-02,5.858e-02,1.760e-02,8.561e-01,7.097e-03,5.015e-02,5.751e-02,5.635e-02,6.089e-02,1.589e-02,1.949e-02
SPOP,11254,ubiquitin protein ligase binding,GO:0031625,molecular function,11,8,5.370e-02,5.858e-02,2.319e-02,8.095e-01,5.584e-03,5.015e-02,5.751e-02,5.635e-02,6.089e-02,2.143e-02,2.510e-02
SPOP,11254,proteasome-mediated ubiquitin-dependent protein catabolic process,GO:0043161,biological process,11,15,5.406e-02,5.858e-02,2.545e-02,7.942e-01,5.076e-03,4.988e-02,5.859e-02,5.635e-02,6.089e-02,2.360e-02,2.744e-02
SPOP,11254,regulation of proteolysis,GO:0030162,biological process,11,11,6.000e-02,5.858e-02,3.680e-02,7.381e-01,6.624e-03,5.706e-02,6.308e-02,5.635e-02,6.089e-02,3.303e-02,4.099e-02
SPOP,11254,Cul3-RING ubiquitin ligase complex,GO:0031463,cellular component,11,2,6.256e-02,5.858e-02,4.074e-02,7.232e-01,1.289e-02,5.596e-02,6.993e-02,5.635e-02,6.089e-02,3.294e-02,5.038e-02
SPOP,11254,nucleus,GO:0005634,cellular component,11,31,7.573e-02,6.794e-02,5.622e-02,6.766e-01,1.000e-02,6.722e-02,8.531e-02,5.599e-02,8.244e-02,4.766e-02,6.633e-02
SPOP,11254,cytoplasm,GO:0005737,cellular component,11,25,8.154e-02,6.810e-02,6.187e-02,6.618e-01,2.206e-02,6.591e-02,1.009e-01,5.586e-02,8.302e-02,4.324e-02,8.855e-02
SPOP,11254,protein binding,GO:0005515,molecular function,11,180,8.259e-02,6.934e-02,6.433e-02,6.567e-01,1.257e-02,7.053e-02,9.671e-02,5.786e-02,8.310e-02,5.247e-02,7.888e-02
NDUFB11,20372,mitochondrial respiratory chain complex I assembly,GO:0032981,biological process,8,5,5.370e-02,3.113e-02,1.344e-02,8.836e-01,1.576e-02,5.015e-02,5.751e-02,2.332e-02,4.156e-02,8.704e-03,2.076e-02
NDUFB11,20372,mitochondrion,GO:0005739,cellular component,8,14,5.370e-02,3.113e-02,1.975e-02,8.367e-01,1.144e-02,5.015e-02,5.751e-02,2.332e-02,4.156e-02,1.683e-02,2.318e-02
NDUFB11,20372,mitochondrial respiratory chain complex I,GO:0005747,cellular component,8,7,5.485e-02,3.164e-02,2.238e-02,8.173e-01,2.456e-02,5.212e-02,5.771e-02,2.300e-02,4.352e-02,1.562e-02,3.207e-02
NDUFB11,20372,protein binding,GO:0005515,molecular function,8,180,7.330e-02,5.370e-02,5.370e-02,6.831e-01,1.231e-02,6.257e-02,8.588e-02,4.380e-02,6.583e-02,4.380e-02,6.583e-02
UGT2A3,28528,glucuronosyltransferase activity,GO:0015020,molecular function,6,23,5.370e-02,1.745e-02,6.348e-03,9.351e-01,4.180e-03,5.015e-02,5.751e-02,1.352e-02,2.252e-02,4.849e-03,8.311e-03
UGT2A3,28528,cellular glucuronidation,GO:0052695,biological process,6,11,5.370e-02,1.745e-02,9.589e-03,9.131e-01,1.067e-02,5.015e-02,5.751e-02,1.352e-02,2.252e-02,6.417e-03,1.433e-02
UGT2A3,28528,UDP-glycosyltransferase activity,GO:0008194,molecular function,6,31,5.370e-02,2.097e-02,1.713e-02,8.600e-01,9.160e-03,5.015e-02,5.751e-02,1.820e-02,2.416e-02,1.480e-02,1.983e-02
UGT2A3,28528,intracellular membrane-bounded organelle,GO:0043231,cellular component,6,46,5.405e-02,2.097e-02,2.097e-02,8.270e-01,1.017e-02,4.986e-02,5.859e-02,1.820e-02,2.416e-02,1.820e-02,2.416e-02
UGT2B15,12546,glucuronosyltransferase activity,GO:0015020,molecular function,7,23,5.370e-02,2.141e-02,7.381e-03,9.291e-01,4.629e-03,5.015e-02,5.751e-02,1.874e-02,2.446e-02,5.813e-03,9.372e-03
UGT2B15,12546,cellular glucuronidation,GO:0052695,biological process,7,11,5.370e-02,2.141e-02,1.047e-02,9.086e-01,8.776e-03,5.015e-02,5.751e-02,1.874e-02,2.446e-02,7.640e-03,1.434e-02
UGT2B15,12546,UDP-glycosyltransferase activity,GO:0008194,molecular function,7,31,5.370e-02,2.141e-02,1.749e-02,8.567e-01,8.239e-03,5.015e-02,5.751e-02,1.874e-02,2.446e-02,1.546e-02,1.978e-02
UGT2B15,12546,estrogen metabolic process,GO:0008210,biological process,7,11,5.370e-02,2.141e-02,1.781e-02,8.533e-01,1.031e-02,5.015e-02,5.751e-02,1.874e-02,2.446e-02,1.520e-02,2.086e-02
UGT2B15,12546,intracellular membrane-bounded organelle,GO:0043231,cellular component,7,46,5.417e-02,2.191e-02,2.191e-02,8.194e-01,1.229e-02,4.975e-02,5.899e-02,1.838e-02,2.613e-02,1.838e-02,2.613e-02
PIGK,8965,membrane,GO:0016020,cellular component,6,35,8.782e-02,2.585e-01,6.788e-02,6.464e-01,3.526e-02,5.998e-02,1.286e-01,1.766e-01,3.783e-01,3.937e-02,1.170e-01
