#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0071840	cellular component organization or biogenesis	61	2753	0.19	0.0040	7227.FBpp0070658,7227.FBpp0070832,7227.FBpp0070877,7227.FBpp0071150,7227.FBpp0071449,7227.FBpp0071553,7227.FBpp0072097,7227.FBpp0072306,7227.FBpp0072746,7227.FBpp0073902,7227.FBpp0073949,7227.FBpp0074715,7227.FBpp0075272,7227.FBpp0075690,7227.FBpp0075764,7227.FBpp0076156,7227.FBpp0076207,7227.FBpp0076301,7227.FBpp0076359,7227.FBpp0076555,7227.FBpp0077537,7227.FBpp0078371,7227.FBpp0078490,7227.FBpp0079565,7227.FBpp0079641,7227.FBpp0080146,7227.FBpp0080405,7227.FBpp0081317,7227.FBpp0081460,7227.FBpp0081527,7227.FBpp0081725,7227.FBpp0081780,7227.FBpp0082465,7227.FBpp0082511,7227.FBpp0082521,7227.FBpp0082932,7227.FBpp0083860,7227.FBpp0083891,7227.FBpp0084779,7227.FBpp0085195,7227.FBpp0085480,7227.FBpp0085585,7227.FBpp0085619,7227.FBpp0086603,7227.FBpp0086895,7227.FBpp0086974,7227.FBpp0088015,7227.FBpp0088363,7227.FBpp0088529,7227.FBpp0088833,7227.FBpp0089196,7227.FBpp0091154,7227.FBpp0271716,7227.FBpp0288463,7227.FBpp0289184,7227.FBpp0289513,7227.FBpp0289639,7227.FBpp0290753,7227.FBpp0301731,7227.FBpp0302051,7227.FBpp0305216	Torsin,CG5941,RpL7A,Cp36,CG9344,LSm1,tsr,zip,R,Tcp-1zeta,ND-20,asf1,Arl1,vih,RpL10Ab,path,RpS17,Cp16,RpL14,lark,Got2,Madm,Ubc6,me31B,Cdk1,Arpc1,cni,Mcm2,Aats-trp,RpL34b,Rrp46,Art1,RpS5b,Caf1,Set,Pxt,Rpn9,Rab7,ligatin,CG1890,geminin,RpS18,PCNA,Rpn6,bic,ox,U2A,Lsp2,Zasp66,mRpS11,chic,His4,Fis1,CG7394,Arf79F,Eb1,Mapmodulin,Rtnl1,lwr,Vps28,Acsl
GO:0007306	eggshell chorion assembly	7	77	0.81	0.0041	7227.FBpp0071150,7227.FBpp0076301,7227.FBpp0080405,7227.FBpp0082511,7227.FBpp0082932,7227.FBpp0085480,7227.FBpp0085619	Cp36,Cp16,cni,Caf1,Pxt,geminin,PCNA
GO:0006732	coenzyme metabolic process	9	135	0.67	0.0046	7227.FBpp0071184,7227.FBpp0071296,7227.FBpp0072050,7227.FBpp0073847,7227.FBpp0076826,7227.FBpp0082476,7227.FBpp0088926,7227.FBpp0110210,7227.FBpp0305216	Sptr,Hex-A,Tal,Ahcy13,Ppat-Dpck,smp-30,Sam-S,Dhfr,Acsl
GO:0005996	monosaccharide metabolic process	6	55	0.89	0.0048	7227.FBpp0072455,7227.FBpp0076771,7227.FBpp0079343,7227.FBpp0079344,7227.FBpp0079346,7227.FBpp0082476	Gale,CG10467,CG9468,CG9466,CG9463,smp-30
GO:0010927	cellular component assembly involved in morphogenesis	9	137	0.66	0.0049	7227.FBpp0071150,7227.FBpp0072306,7227.FBpp0076301,7227.FBpp0080405,7227.FBpp0082511,7227.FBpp0082932,7227.FBpp0085480,7227.FBpp0085619,7227.FBpp0088529	Cp36,zip,Cp16,cni,Caf1,Pxt,geminin,PCNA,Zasp66
GO:0019752	carboxylic acid metabolic process	15	358	0.47	0.0056	7227.FBpp0070963,7227.FBpp0071296,7227.FBpp0073847,7227.FBpp0077537,7227.FBpp0078893,7227.FBpp0081460,7227.FBpp0082476,7227.FBpp0082932,7227.FBpp0085821,7227.FBpp0086628,7227.FBpp0086769,7227.FBpp0087186,7227.FBpp0110210,7227.FBpp0300203,7227.FBpp0305216	CG4586,Hex-A,Ahcy13,Got2,CG9547,Aats-trp,smp-30,Pxt,CG15093,CG10131,CG6543,wal,Dhfr,CG2118,Acsl
GO:0044282	small molecule catabolic process	8	115	0.69	0.0075	7227.FBpp0070963,7227.FBpp0072168,7227.FBpp0073847,7227.FBpp0076771,7227.FBpp0077537,7227.FBpp0078893,7227.FBpp0086769,7227.FBpp0087186	CG4586,cN-IIIB,Ahcy13,CG10467,Got2,CG9547,CG6543,wal
GO:0009108	coenzyme biosynthetic process	7	87	0.75	0.0077	7227.FBpp0071184,7227.FBpp0071296,7227.FBpp0076826,7227.FBpp0082476,7227.FBpp0088926,7227.FBpp0110210,7227.FBpp0305216	Sptr,Hex-A,Ppat-Dpck,smp-30,Sam-S,Dhfr,Acsl
GO:0010498	proteasomal protein catabolic process	10	184	0.58	0.0087	7227.FBpp0075690,7227.FBpp0078450,7227.FBpp0078490,7227.FBpp0078664,7227.FBpp0078927,7227.FBpp0080490,7227.FBpp0082062,7227.FBpp0083860,7227.FBpp0086603,7227.FBpp0305141	vih,CG11999,Ubc6,Rpn11,CG11070,Prosbeta4,Prosalpha2,Rpn9,Rpn6,Rpn8
GO:0043170	macromolecule metabolic process	69	3350	0.16	0.0095	7227.FBpp0070333,7227.FBpp0070832,7227.FBpp0070877,7227.FBpp0071449,7227.FBpp0071553,7227.FBpp0071587,7227.FBpp0071844,7227.FBpp0071993,7227.FBpp0072312,7227.FBpp0072801,7227.FBpp0072957,7227.FBpp0073844,7227.FBpp0074017,7227.FBpp0075277,7227.FBpp0075690,7227.FBpp0075764,7227.FBpp0076207,7227.FBpp0076359,7227.FBpp0076555,7227.FBpp0077141,7227.FBpp0077142,7227.FBpp0077537,7227.FBpp0077885,7227.FBpp0078371,7227.FBpp0078450,7227.FBpp0078490,7227.FBpp0078664,7227.FBpp0078795,7227.FBpp0078927,7227.FBpp0078996,7227.FBpp0079139,7227.FBpp0079343,7227.FBpp0079344,7227.FBpp0079346,7227.FBpp0079565,7227.FBpp0079606,7227.FBpp0079641,7227.FBpp0080490,7227.FBpp0080967,7227.FBpp0081317,7227.FBpp0081380,7227.FBpp0081460,7227.FBpp0081527,7227.FBpp0081725,7227.FBpp0081780,7227.FBpp0081899,7227.FBpp0082062,7227.FBpp0082465,7227.FBpp0082511,7227.FBpp0083673,7227.FBpp0083860,7227.FBpp0083962,7227.FBpp0084666,7227.FBpp0084779,7227.FBpp0084959,7227.FBpp0085480,7227.FBpp0085585,7227.FBpp0085619,7227.FBpp0085703,7227.FBpp0086603,7227.FBpp0088015,7227.FBpp0088833,7227.FBpp0091154,7227.FBpp0110481,7227.FBpp0291653,7227.FBpp0300615,7227.FBpp0301731,7227.FBpp0302051,7227.FBpp0305141	CG4406,CG5941,RpL7A,CG9344,LSm1,CG10306,CG2852,mRpL43,RpL19,RpL8,RpL28,RpL37a,Cyp1,POLD,vih,RpL10Ab,RpS17,RpL14,lark,mRpL27,RpL27A,Got2,mRpL15,Madm,CG11999,Ubc6,Rpn11,obst-E,CG11070,x16,CG18585,CG9468,CG9466,CG9463,me31B,RpS27A,Cdk1,Prosbeta4,RPA2,Mcm2,mRpS18A,Aats-trp,RpL34b,Rrp46,Art1,CG14715,Prosalpha2,RpS5b,Caf1,Dph5,Rpn9,mRpS24,Gfat2,ligatin,RpL32,geminin,RpS18,PCNA,FK506-bp2,Rpn6,U2A,mRpS11,His4,CG40045,RpL30,RpS3A,lwr,Vps28,Rpn8
GO:0007292	female gamete generation	21	651	0.36	0.0101	7227.FBpp0070558,7227.FBpp0071150,7227.FBpp0072097,7227.FBpp0072306,7227.FBpp0072746,7227.FBpp0076301,7227.FBpp0076555,7227.FBpp0076826,7227.FBpp0079565,7227.FBpp0079641,7227.FBpp0080405,7227.FBpp0082511,7227.FBpp0082932,7227.FBpp0083683,7227.FBpp0083891,7227.FBpp0085480,7227.FBpp0085619,7227.FBpp0086895,7227.FBpp0089196,7227.FBpp0091154,7227.FBpp0301731	Rala,Cp36,tsr,zip,R,Cp16,lark,Ppat-Dpck,me31B,Cdk1,cni,Caf1,Pxt,T-cp1,Rab7,geminin,PCNA,bic,chic,His4,lwr
GO:0006013	mannose metabolic process	3	10	1.32	0.0142	7227.FBpp0079343,7227.FBpp0079344,7227.FBpp0079346	CG9468,CG9466,CG9463
GO:0006793	phosphorus metabolic process	26	918	0.3	0.0144	7227.FBpp0070333,7227.FBpp0071296,7227.FBpp0072050,7227.FBpp0072168,7227.FBpp0073777,7227.FBpp0073949,7227.FBpp0074812,7227.FBpp0075629,7227.FBpp0076270,7227.FBpp0076826,7227.FBpp0078371,7227.FBpp0079641,7227.FBpp0079746,7227.FBpp0080051,7227.FBpp0081851,7227.FBpp0082645,7227.FBpp0084666,7227.FBpp0086974,7227.FBpp0087186,7227.FBpp0087605,7227.FBpp0100178,7227.FBpp0100182,7227.FBpp0271901,7227.FBpp0297500,7227.FBpp0302939,7227.FBpp0305216	CG4406,Hex-A,Tal,cN-IIIB,ND-B18,ND-20,CG18135,AdenoK,Argk,Ppat-Dpck,Madm,Cdk1,dUTPase,ND-B22,Ugt35b,ND-23,Gfat2,ox,wal,CG1814,mt:ATPase8,mt:ND5,ND-B17.2,ND-15,ND-B14.5B,Acsl
GO:0019318	hexose metabolic process	5	47	0.87	0.0156	7227.FBpp0072455,7227.FBpp0076771,7227.FBpp0079343,7227.FBpp0079344,7227.FBpp0079346	Gale,CG10467,CG9468,CG9466,CG9463
GO:0046395	carboxylic acid catabolic process	6	73	0.76	0.0164	7227.FBpp0070963,7227.FBpp0073847,7227.FBpp0077537,7227.FBpp0078893,7227.FBpp0086769,7227.FBpp0087186	CG4586,Ahcy13,Got2,CG9547,CG6543,wal
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	9	171	0.57	0.0191	7227.FBpp0075690,7227.FBpp0078490,7227.FBpp0078664,7227.FBpp0078927,7227.FBpp0080490,7227.FBpp0082062,7227.FBpp0083860,7227.FBpp0086603,7227.FBpp0305141	vih,Ubc6,Rpn11,CG11070,Prosbeta4,Prosalpha2,Rpn9,Rpn6,Rpn8
GO:0042254	ribosome biogenesis	10	208	0.53	0.0194	7227.FBpp0070877,7227.FBpp0071449,7227.FBpp0075764,7227.FBpp0076207,7227.FBpp0076359,7227.FBpp0081527,7227.FBpp0081725,7227.FBpp0082465,7227.FBpp0085585,7227.FBpp0088833	RpL7A,CG9344,RpL10Ab,RpS17,RpL14,RpL34b,Rrp46,RpS5b,RpS18,mRpS11
GO:0048477	oogenesis	19	597	0.35	0.0202	7227.FBpp0070558,7227.FBpp0071150,7227.FBpp0072097,7227.FBpp0072306,7227.FBpp0072746,7227.FBpp0076301,7227.FBpp0076555,7227.FBpp0076826,7227.FBpp0079565,7227.FBpp0079641,7227.FBpp0080405,7227.FBpp0082511,7227.FBpp0082932,7227.FBpp0083683,7227.FBpp0083891,7227.FBpp0085480,7227.FBpp0085619,7227.FBpp0086895,7227.FBpp0089196	Rala,Cp36,tsr,zip,R,Cp16,lark,Ppat-Dpck,me31B,Cdk1,cni,Caf1,Pxt,T-cp1,Rab7,geminin,PCNA,bic,chic
GO:0006575	cellular modified amino acid metabolic process	6	77	0.74	0.0203	7227.FBpp0072341,7227.FBpp0073847,7227.FBpp0078893,7227.FBpp0085855,7227.FBpp0110210,7227.FBpp0289447	GstE12,Ahcy13,CG9547,GstE6,Dhfr,GstT3
GO:0051188	cofactor biosynthetic process	7	107	0.66	0.0206	7227.FBpp0071184,7227.FBpp0071296,7227.FBpp0076826,7227.FBpp0082476,7227.FBpp0088926,7227.FBpp0110210,7227.FBpp0305216	Sptr,Hex-A,Ppat-Dpck,smp-30,Sam-S,Dhfr,Acsl
GO:0051603	proteolysis involved in cellular protein catabolic process	12	291	0.46	0.0217	7227.FBpp0075690,7227.FBpp0078450,7227.FBpp0078490,7227.FBpp0078664,7227.FBpp0078927,7227.FBpp0080490,7227.FBpp0082062,7227.FBpp0083860,7227.FBpp0086603,7227.FBpp0110481,7227.FBpp0302051,7227.FBpp0305141	vih,CG11999,Ubc6,Rpn11,CG11070,Prosbeta4,Prosalpha2,Rpn9,Rpn6,CG40045,Vps28,Rpn8
GO:0006796	phosphate-containing compound metabolic process	25	901	0.29	0.0220	7227.FBpp0070333,7227.FBpp0071296,7227.FBpp0072050,7227.FBpp0072168,7227.FBpp0073777,7227.FBpp0073949,7227.FBpp0074812,7227.FBpp0075629,7227.FBpp0076270,7227.FBpp0076826,7227.FBpp0078371,7227.FBpp0079641,7227.FBpp0079746,7227.FBpp0080051,7227.FBpp0082645,7227.FBpp0084666,7227.FBpp0086974,7227.FBpp0087186,7227.FBpp0087605,7227.FBpp0100178,7227.FBpp0100182,7227.FBpp0271901,7227.FBpp0297500,7227.FBpp0302939,7227.FBpp0305216	CG4406,Hex-A,Tal,cN-IIIB,ND-B18,ND-20,CG18135,AdenoK,Argk,Ppat-Dpck,Madm,Cdk1,dUTPase,ND-B22,ND-23,Gfat2,ox,wal,CG1814,mt:ATPase8,mt:ND5,ND-B17.2,ND-15,ND-B14.5B,Acsl
GO:0001700	embryonic development via the syncytial blastoderm	9	179	0.55	0.0237	7227.FBpp0070558,7227.FBpp0072306,7227.FBpp0072746,7227.FBpp0080146,7227.FBpp0086895,7227.FBpp0087186,7227.FBpp0089196,7227.FBpp0289513,7227.FBpp0301731	Rala,zip,R,Arpc1,bic,wal,chic,Eb1,lwr
GO:0006511	ubiquitin-dependent protein catabolic process	11	261	0.47	0.0277	7227.FBpp0075690,7227.FBpp0078490,7227.FBpp0078664,7227.FBpp0078927,7227.FBpp0080490,7227.FBpp0082062,7227.FBpp0083860,7227.FBpp0086603,7227.FBpp0110481,7227.FBpp0302051,7227.FBpp0305141	vih,Ubc6,Rpn11,CG11070,Prosbeta4,Prosalpha2,Rpn9,Rpn6,CG40045,Vps28,Rpn8
GO:0006517	protein deglycosylation	3	14	1.18	0.0277	7227.FBpp0079343,7227.FBpp0079344,7227.FBpp0079346	CG9468,CG9466,CG9463
GO:0000413	protein peptidyl-prolyl isomerization	4	33	0.93	0.0288	7227.FBpp0071844,7227.FBpp0074017,7227.FBpp0081899,7227.FBpp0085703	CG2852,Cyp1,CG14715,FK506-bp2
GO:0009888	tissue development	27	1029	0.27	0.0288	7227.FBpp0070558,7227.FBpp0070658,7227.FBpp0071150,7227.FBpp0072097,7227.FBpp0072306,7227.FBpp0072746,7227.FBpp0075272,7227.FBpp0076156,7227.FBpp0076301,7227.FBpp0076826,7227.FBpp0076918,7227.FBpp0079565,7227.FBpp0079641,7227.FBpp0080405,7227.FBpp0081403,7227.FBpp0082476,7227.FBpp0082511,7227.FBpp0082932,7227.FBpp0083683,7227.FBpp0083891,7227.FBpp0085480,7227.FBpp0085619,7227.FBpp0087186,7227.FBpp0087406,7227.FBpp0088529,7227.FBpp0089196,7227.FBpp0301731	Rala,Torsin,Cp36,tsr,zip,R,Arl1,path,Cp16,Ppat-Dpck,pen,me31B,Cdk1,cni,CG8369,smp-30,Caf1,Pxt,T-cp1,Rab7,geminin,PCNA,wal,CG12896,Zasp66,chic,lwr
GO:0006582	melanin metabolic process	5	57	0.79	0.0289	7227.FBpp0072780,7227.FBpp0087744,7227.FBpp0289513,7227.FBpp0291497,7227.FBpp0305543	yellow-g,PPO2,Eb1,PPO1,Spn27A
GO:0090158	endoplasmic reticulum membrane organization	2	3	1.67	0.0312	7227.FBpp0075272,7227.FBpp0290753	Arl1,Rtnl1
GO:0044283	small molecule biosynthetic process	10	231	0.48	0.0347	7227.FBpp0071184,7227.FBpp0071296,7227.FBpp0072168,7227.FBpp0075629,7227.FBpp0077537,7227.FBpp0079746,7227.FBpp0082476,7227.FBpp0082932,7227.FBpp0110210,7227.FBpp0305216	Sptr,Hex-A,cN-IIIB,AdenoK,Got2,dUTPase,smp-30,Pxt,Dhfr,Acsl
GO:0016043	cellular component organization	54	2606	0.16	0.0349	7227.FBpp0070658,7227.FBpp0070832,7227.FBpp0071150,7227.FBpp0071553,7227.FBpp0072097,7227.FBpp0072306,7227.FBpp0072746,7227.FBpp0073902,7227.FBpp0073949,7227.FBpp0074715,7227.FBpp0075272,7227.FBpp0075690,7227.FBpp0076156,7227.FBpp0076207,7227.FBpp0076301,7227.FBpp0076555,7227.FBpp0077537,7227.FBpp0078371,7227.FBpp0078490,7227.FBpp0079565,7227.FBpp0079641,7227.FBpp0080146,7227.FBpp0080405,7227.FBpp0081317,7227.FBpp0081460,7227.FBpp0081780,7227.FBpp0082465,7227.FBpp0082511,7227.FBpp0082521,7227.FBpp0082932,7227.FBpp0083860,7227.FBpp0083891,7227.FBpp0084779,7227.FBpp0085195,7227.FBpp0085480,7227.FBpp0085619,7227.FBpp0086603,7227.FBpp0086895,7227.FBpp0086974,7227.FBpp0088015,7227.FBpp0088363,7227.FBpp0088529,7227.FBpp0088833,7227.FBpp0089196,7227.FBpp0091154,7227.FBpp0271716,7227.FBpp0288463,7227.FBpp0289184,7227.FBpp0289513,7227.FBpp0289639,7227.FBpp0290753,7227.FBpp0301731,7227.FBpp0302051,7227.FBpp0305216	Torsin,CG5941,Cp36,LSm1,tsr,zip,R,Tcp-1zeta,ND-20,asf1,Arl1,vih,path,RpS17,Cp16,lark,Got2,Madm,Ubc6,me31B,Cdk1,Arpc1,cni,Mcm2,Aats-trp,Art1,RpS5b,Caf1,Set,Pxt,Rpn9,Rab7,ligatin,CG1890,geminin,PCNA,Rpn6,bic,ox,U2A,Lsp2,Zasp66,mRpS11,chic,His4,Fis1,CG7394,Arf79F,Eb1,Mapmodulin,Rtnl1,lwr,Vps28,Acsl
GO:0016310	phosphorylation	16	493	0.36	0.0349	7227.FBpp0071296,7227.FBpp0073777,7227.FBpp0073949,7227.FBpp0075629,7227.FBpp0076270,7227.FBpp0076826,7227.FBpp0078371,7227.FBpp0079641,7227.FBpp0080051,7227.FBpp0082645,7227.FBpp0086974,7227.FBpp0087186,7227.FBpp0100182,7227.FBpp0271901,7227.FBpp0297500,7227.FBpp0302939	Hex-A,ND-B18,ND-20,AdenoK,Argk,Ppat-Dpck,Madm,Cdk1,ND-B22,ND-23,ox,wal,mt:ND5,ND-B17.2,ND-15,ND-B14.5B
GO:0022402	cell cycle process	16	493	0.36	0.0349	7227.FBpp0072097,7227.FBpp0072306,7227.FBpp0073902,7227.FBpp0075690,7227.FBpp0078490,7227.FBpp0079641,7227.FBpp0080146,7227.FBpp0082511,7227.FBpp0084831,7227.FBpp0085480,7227.FBpp0085619,7227.FBpp0089196,7227.FBpp0091154,7227.FBpp0289184,7227.FBpp0289513,7227.FBpp0301731	tsr,zip,Tcp-1zeta,vih,Ubc6,Cdk1,Arpc1,Caf1,Bub3,geminin,PCNA,chic,His4,Arf79F,Eb1,lwr
GO:0010883	regulation of lipid storage	4	36	0.89	0.0358	7227.FBpp0070355,7227.FBpp0070658,7227.FBpp0289184,7227.FBpp0305216	deltaCOP,Torsin,Arf79F,Acsl
GO:0005975	carbohydrate metabolic process	10	236	0.47	0.0383	7227.FBpp0071296,7227.FBpp0072050,7227.FBpp0072455,7227.FBpp0076771,7227.FBpp0079343,7227.FBpp0079344,7227.FBpp0079346,7227.FBpp0082476,7227.FBpp0087828,7227.FBpp0087837	Hex-A,Tal,Gale,CG10467,CG9468,CG9466,CG9463,smp-30,Mal-A5,Mal-A3
GO:0022412	cellular process involved in reproduction in multicellular organism	23	849	0.28	0.0393	7227.FBpp0070558,7227.FBpp0071150,7227.FBpp0072097,7227.FBpp0072306,7227.FBpp0072746,7227.FBpp0076301,7227.FBpp0076555,7227.FBpp0076826,7227.FBpp0079565,7227.FBpp0079641,7227.FBpp0080405,7227.FBpp0082511,7227.FBpp0082932,7227.FBpp0083683,7227.FBpp0083891,7227.FBpp0085480,7227.FBpp0085619,7227.FBpp0086895,7227.FBpp0089196,7227.FBpp0091154,7227.FBpp0289184,7227.FBpp0301731,7227.FBpp0302051	Rala,Cp36,tsr,zip,R,Cp16,lark,Ppat-Dpck,me31B,Cdk1,cni,Caf1,Pxt,T-cp1,Rab7,geminin,PCNA,bic,chic,His4,Arf79F,lwr,Vps28
GO:0044265	cellular macromolecule catabolic process	14	409	0.38	0.0393	7227.FBpp0071553,7227.FBpp0075690,7227.FBpp0078450,7227.FBpp0078490,7227.FBpp0078664,7227.FBpp0078927,7227.FBpp0080490,7227.FBpp0081725,7227.FBpp0082062,7227.FBpp0083860,7227.FBpp0086603,7227.FBpp0110481,7227.FBpp0302051,7227.FBpp0305141	LSm1,vih,CG11999,Ubc6,Rpn11,CG11070,Prosbeta4,Rrp46,Prosalpha2,Rpn9,Rpn6,CG40045,Vps28,Rpn8
GO:0032543	mitochondrial translation	6	94	0.65	0.0423	7227.FBpp0071993,7227.FBpp0077141,7227.FBpp0077885,7227.FBpp0081380,7227.FBpp0083962,7227.FBpp0088833	mRpL43,mRpL27,mRpL15,mRpS18A,mRpS24,mRpS11
GO:0000281	mitotic cytokinesis	5	65	0.73	0.0444	7227.FBpp0072097,7227.FBpp0072306,7227.FBpp0082511,7227.FBpp0089196,7227.FBpp0289184	tsr,zip,Caf1,chic,Arf79F
GO:0042558	pteridine-containing compound metabolic process	3	18	1.07	0.0444	7227.FBpp0071184,7227.FBpp0078625,7227.FBpp0110210	Sptr,DhpD,Dhfr
GO:0007276	gamete generation	24	916	0.27	0.0464	7227.FBpp0070558,7227.FBpp0071150,7227.FBpp0072097,7227.FBpp0072306,7227.FBpp0072746,7227.FBpp0076301,7227.FBpp0076555,7227.FBpp0076826,7227.FBpp0079565,7227.FBpp0079641,7227.FBpp0080405,7227.FBpp0082511,7227.FBpp0082932,7227.FBpp0083683,7227.FBpp0083891,7227.FBpp0085480,7227.FBpp0085619,7227.FBpp0086895,7227.FBpp0088015,7227.FBpp0089196,7227.FBpp0091154,7227.FBpp0289184,7227.FBpp0301731,7227.FBpp0302051	Rala,Cp36,tsr,zip,R,Cp16,lark,Ppat-Dpck,me31B,Cdk1,cni,Caf1,Pxt,T-cp1,Rab7,geminin,PCNA,bic,U2A,chic,His4,Arf79F,lwr,Vps28
GO:0003006	developmental process involved in reproduction	22	816	0.28	0.0491	7227.FBpp0070558,7227.FBpp0071150,7227.FBpp0071354,7227.FBpp0072097,7227.FBpp0072306,7227.FBpp0072746,7227.FBpp0073652,7227.FBpp0076301,7227.FBpp0076555,7227.FBpp0076826,7227.FBpp0079565,7227.FBpp0079641,7227.FBpp0080405,7227.FBpp0082511,7227.FBpp0082932,7227.FBpp0083683,7227.FBpp0083891,7227.FBpp0085480,7227.FBpp0085619,7227.FBpp0086895,7227.FBpp0089196,7227.FBpp0302051	Rala,Cp36,Yp1,tsr,zip,R,Yp3,Cp16,lark,Ppat-Dpck,me31B,Cdk1,cni,Caf1,Pxt,T-cp1,Rab7,geminin,PCNA,bic,chic,Vps28
GO:0007281	germ cell development	20	714	0.29	0.0493	7227.FBpp0070558,7227.FBpp0071150,7227.FBpp0072097,7227.FBpp0072306,7227.FBpp0072746,7227.FBpp0076301,7227.FBpp0076555,7227.FBpp0076826,7227.FBpp0079565,7227.FBpp0079641,7227.FBpp0080405,7227.FBpp0082511,7227.FBpp0082932,7227.FBpp0083683,7227.FBpp0083891,7227.FBpp0085480,7227.FBpp0085619,7227.FBpp0086895,7227.FBpp0089196,7227.FBpp0302051	Rala,Cp36,tsr,zip,R,Cp16,lark,Ppat-Dpck,me31B,Cdk1,cni,Caf1,Pxt,T-cp1,Rab7,geminin,PCNA,bic,chic,Vps28
